Steps,Policy/Entropy,Policy/Learning Rate,Policy/Extrinsic Value Estimate,Policy/Extrinsic Reward,Environment/Cumulative Reward,Environment/Episode Length,Losses/Value Loss,Losses/Policy Loss
72000,-0.03517427,0.00029785506,-0.02446074,-0.10434376006014645,-0.10434376069467059,496.0,4.1648523e-06,0.23367837
73000,-0.03335075,0.000297825,-0.022338416,-0.1028854288936903,-0.10288542782306347,496.0,1.5550008e-06,0.23043193
74000,-0.051575992,0.00029779502,-0.020893693,-0.09967917840306957,-0.09967917794392633,496.0,4.1795036e-07,0.24646837
75000,-0.05843086,0.00029776501,-0.01920434,-0.08992500971847524,-0.0899250105056429,496.0,8.320486e-07,0.24432997
76000,-0.079133116,0.00029773504,-0.01896764,-0.1549519482695569,-0.1549519478735769,474.84615384615387,0.0008675323,0.23103727
77000,-0.09804719,0.00029770503,-0.061216854,-0.14236531272116634,-0.1423653166388653,361.22222222222223,0.004570393,0.21977176
78000,-0.103053056,0.00029767503,-0.039458215,-0.20141541169813046,-0.20141541389686887,477.15384615384613,0.00042115655,0.24093089
79000,-0.086721584,0.00029764502,-0.3748775,-0.6998652225131836,-0.6998652357251558,113.09433962264151,0.0006890096,0.22960335
80000,-0.10672804,0.000297615,-0.86294013,-0.8961859086180506,-0.8961859237222914,7.263024142312579,0.00075395266,0.27287418
81000,-0.13134055,0.000297585,-0.8785236,-0.8991927868852061,-0.8991928026500133,4.982035928143713,4.6373876e-05,0.3079381
82000,-0.13833944,0.00029755503,-0.8790716,-0.8989950844017927,-0.8989950979525357,4.982035928143713,5.469778e-05,0.2894037
83000,-0.1379161,0.00029752505,-0.8791831,-0.8991996206365481,-0.8991996389780428,4.982035928143713,1.6378507e-06,0.2718709
84000,-0.11793704,0.00029749505,-0.8807656,-0.8997378267156773,-0.8997378421916581,4.877492877492878,6.729137e-05,0.30299938
85000,-0.08760428,0.000297465,-0.88691306,-0.9007933630049229,-0.9007933757317733,4.0,1.7015929e-06,0.31534055
86000,-0.04621669,0.00029743504,-0.8868927,-0.9007948198417822,-0.9007948340651759,4.0,2.1912367e-06,0.29052767
87000,-0.0026083551,0.00029740503,-0.8873452,-0.9007908031344414,-0.9007908132316516,4.0,8.7696215e-05,0.37153193
88000,0.004922425,0.00029737502,-0.8869617,-0.9007890757421653,-0.9007890840649028,4.0,1.1089087e-06,0.27237853
89000,0.028519887,0.00029734505,-0.88444114,-0.8982966084778309,-0.8982966245398347,4.0,0.00018944795,0.2563975
90000,0.07731355,0.00029731504,-0.8866451,-0.9007876813411713,-0.9007876882315031,4.0,5.5438164e-07,0.27423587
91000,0.10718567,0.00029728503,-0.8867571,-0.9007876813411713,-0.9007876882315031,4.0,1.5267275e-06,0.24978247
92000,0.1376285,0.00029725503,-0.88663465,-0.9007876813411713,-0.9007876882315031,4.0,1.2005962e-06,0.23998767
93000,0.19168037,0.000297225,-0.8868163,-0.900788721938928,-0.9007887298982192,4.0,3.3252556e-06,0.26131484
94000,0.26630256,0.00029719502,-0.8869181,-0.9007029924293359,-0.9007029998663953,4.0,8.419727e-07,0.2546841
95000,0.3178167,0.00029716504,-0.88674194,-0.9006543457508087,-0.9006543535021289,4.0,1.3041903e-06,0.25275695
96000,0.34811798,0.00029713506,-0.88665813,-0.9006543457508087,-0.9006543535021289,4.0,1.5041095e-06,0.24195857
97000,0.36228007,0.00029710503,-0.47026455,-0.4650697377492797,-0.4650697400967387,4.661320754716981,0.03986491,0.25009
98000,0.3489219,0.00029707502,-0.36986598,-0.36963999446194906,-0.3696399942978727,4.760576923076923,0.035095282,0.22892638
99000,0.35287854,0.00029704504,-0.7369442,-0.7422948929355134,-0.7422948988338733,4.234061135371179,0.015836611,0.24504992
100000,0.381216,0.00029701504,-0.40409896,-0.41351593371400375,-0.41351593354018484,6.355795148247979,0.032286245,0.22590005
101000,0.38998654,0.00029698503,-0.50806445,-0.580248046272463,-0.5802480474902229,14.641456582633053,0.021636464,0.22192498
102000,0.39339548,0.00029695506,-0.32085916,-0.4843993542582861,-0.484399361836092,83.64285714285714,0.0066789254,0.23005708
103000,0.40896186,0.00029692502,-0.12220969,-0.47156794199586977,-0.47156793516056233,204.39285714285714,0.0022333418,0.22354575
104000,0.4194587,0.000296895,-0.043958467,-0.09655683259056373,-0.09655682982867636,496.0,6.4547305e-05,0.24337107
