Steps,Policy/Entropy,Policy/Learning Rate,Policy/Extrinsic Value Estimate,Policy/Extrinsic Reward,Environment/Cumulative Reward,Environment/Episode Length,Losses/Value Loss,Losses/Policy Loss
161000,-1.3646146,0.00029518502,-0.032429144,-0.20341461732944785,-0.20341461452926524,487.75,0.0010454468,0.22858092
162000,-1.3809931,0.00029515504,-0.10837438,-0.3036143286236828,-0.30361432587557957,456.42857142857144,0.001425658,0.22553946
163000,-1.3838388,0.00029512504,-0.08665925,-0.2234346478194661,-0.2234346453039437,461.53846153846155,0.0002065393,0.23131989
164000,-1.3835468,0.00029509503,-0.073912956,-0.184903860689911,-0.18490385628166012,428.15384615384613,0.00019200932,0.23233415
165000,-1.3947786,0.00029506505,-0.0412082,-0.11681346884534623,-0.1168134691016838,467.0,8.749494e-05,0.23696221
166000,-1.4073251,0.00029503505,-0.024537878,-0.09928959902996819,-0.09928959527936361,496.0,1.3834101e-05,0.22856483
167000,-1.4523686,0.000295005,-0.022689411,-0.09812084849302967,-0.09812084514745341,496.0,2.9328703e-07,0.24057046
168000,-1.478166,0.00029497503,-0.021064818,-0.09690209827385843,-0.09690209501650315,496.0,1.4139829e-06,0.22950059
169000,-1.4922304,0.000294945,-0.025559546,-0.09970209918295343,-0.09970209532472533,496.0,3.3617594e-06,0.23814
170000,-1.5187252,0.00029491502,-0.020880667,-0.09973334878062208,-0.09973334533257609,496.0,1.3191955e-06,0.24228059
171000,-1.5543616,0.00029488505,-0.017266424,-0.0996145992539823,-0.09961459531677974,496.0,0.00012742975,0.23299567
172000,-1.5575562,0.00029485504,-0.023057308,-0.09961459909876187,-0.09961459532117563,496.0,1.0559634e-06,0.22335602
173000,-1.5480757,0.000294825,-0.022696434,-0.09978751605376601,-0.09978751200045129,496.0,3.013537e-06,0.21008137
174000,-1.550521,0.00029479503,-0.020575989,-0.0997916820148627,-0.09979167867110543,496.0,8.9110455e-07,0.2271211
175000,-1.5655288,0.00029476505,-0.020774579,-0.09989168293153246,-0.09989167868116056,496.0,7.761506e-07,0.22720061
176000,-1.5415263,0.00029473501,-0.021464536,-0.09968959943701823,-0.09968959532064521,496.0,6.649025e-07,0.2292032
177000,-1.542436,0.00029470504,-0.022504307,-0.09924584875504176,-0.09924584527531503,496.0,1.2873049e-06,0.23306896
178000,-1.55194,0.00029467506,-0.022384794,-0.09914376462499301,-0.09914376193167602,496.0,9.9291334e-05,0.21260346
179000,-1.5417075,0.00029464503,-0.021480408,-0.10004168112451832,-0.10004167836905253,496.0,5.5449087e-05,0.20835629
180000,-1.5362372,0.00029461502,-0.021733163,-0.09022501223565389,-0.0902250109529632,496.0,1.03227385e-05,0.24436522
181000,-1.5504819,0.00029458504,-0.027134527,-0.08560626124381088,-0.08560626034053105,496.0,3.5111112e-05,0.23837939
182000,-1.5532115,0.00029455504,-0.02232741,-0.08963334468232158,-0.08963334343373693,496.0,0.00010749944,0.23806001
183000,-1.5791484,0.00029452503,-0.018931488,-0.08448959537781775,-0.08448959337541358,496.0,3.847598e-06,0.2316928
184000,-1.6131729,0.00029449502,-0.02313276,-0.07430001017200993,-0.07430000888158854,496.0,7.642252e-05,0.23810361
185000,-1.6325457,0.00029446505,-0.018526116,-0.09748542901676653,-0.09748542812288481,496.0,5.6196013e-06,0.22699943
186000,-1.6520278,0.000294435,-0.022720661,-0.11692083941549451,-0.11692084035197088,481.0,0.00020312809,0.22458391
187000,-1.6444715,0.00029440504,-0.023383101,-0.10886042757192627,-0.10886042557452431,485.0,0.00010278859,0.22714843
188000,-1.6468548,0.00029437503,-0.019114468,-0.09609231637575878,-0.0960923155418221,486.7692307692308,2.8620574e-05,0.23517768
189000,-1.6631672,0.00029434502,-0.016418217,-0.1697708556202997,-0.16977085482782664,481.0833333333333,0.0005121289,0.23429638
190000,-1.692901,0.00029431505,-0.01436914,-0.08081876081511534,-0.0808187599309349,496.0,5.0062363e-06,0.23780301
191000,-1.7243752,0.00029428504,-0.05200804,-0.2357208456766481,-0.23572085004949864,474.75,0.0007620814,0.22915542
192000,-1.7182113,0.000294255,-0.09322562,-0.3454143254826444,-0.345414330181094,429.7857142857143,0.0020515602,0.23921216
193000,-1.7149992,0.00029422503,-0.052145503,-0.19333168807594728,-0.19333168876922477,410.93333333333334,0.0003403394,0.2297382
194000,-1.7294546,0.00029419502,-0.020947695,-0.11858334156568162,-0.1185833399974096,479.5,0.00051072834,0.22756569
195000,-1.7249346,0.00029416502,-0.028207565,-0.08297917881524579,-0.08297917686847238,496.0,0.000118244505,0.23129164
196000,-1.7218602,0.00029413504,-0.024292938,-0.0761416775349062,-0.07614167611685237,496.0,3.657936e-05,0.23205201
197000,-1.7145963,0.00029410506,-0.024153452,-0.08346876055050718,-0.08346875998859105,496.0,0.00030927308,0.2193017
198000,-1.7178504,0.00029407506,-0.032313302,-0.07288657304329368,-0.07288657117141366,466.46153846153845,0.0051641935,0.22786298
